,URL
2287,https://mbasic.facebook.com/100004309819043_797682143718772
2288,https://mbasic.facebook.com/100004309819043_778202995666687
2289,https://mbasic.facebook.com/100004309819043_749623131858007
2290,https://mbasic.facebook.com/100006203258262_2502104870006264
2291,https://mbasic.facebook.com/100006203258262_2502101630006588
2292,https://mbasic.facebook.com/100005717795188_1244571252410123
2293,https://mbasic.facebook.com/100016604919855_171881093375387
2294,https://mbasic.facebook.com/100016604919855_169980993565397
2295,https://mbasic.facebook.com/100016604919855_167914373772059
2296,https://mbasic.facebook.com/100016604919855_167580290472134
2297,https://mbasic.facebook.com/100016604919855_167575037139326
2298,https://mbasic.facebook.com/100016604919855_167374097159420
2299,https://mbasic.facebook.com/100016604919855_164110727485757
2300,https://mbasic.facebook.com/100004491490209_1642812869211747
2301,https://mbasic.facebook.com/100003994759302_1630837397059403
2302,https://mbasic.facebook.com/100003994759302_1630761313733678
2303,https://mbasic.facebook.com/100009804667617_1101390393531106
2304,https://mbasic.facebook.com/100007985797336_2565560260386809
2305,https://mbasic.facebook.com/100005955571868_1373643832844123
2306,https://mbasic.facebook.com/100015595503434_184818545381328
2307,https://mbasic.facebook.com/100015595503434_167169023812947
2308,https://mbasic.facebook.com/100006203258262_2507095252840559
2309,https://mbasic.facebook.com/100006203258262_2507093436174074
2310,https://mbasic.facebook.com/100006203258262_2507077839508967
2311,https://mbasic.facebook.com/100004876904530_793859587453264
2312,https://mbasic.facebook.com/100004876904530_793691664136723
2313,https://mbasic.facebook.com/100004876904530_792782107561012
2314,https://mbasic.facebook.com/100004876904530_756952301143993
2315,https://mbasic.facebook.com/100004876904530_741349316037625
2316,https://mbasic.facebook.com/100004876904530_719296491576241
2317,https://mbasic.facebook.com/100004876904530_717544111751479
2318,https://mbasic.facebook.com/100004876904530_701095890062968
2319,https://mbasic.facebook.com/100004876904530_690041417835082
2320,https://mbasic.facebook.com/100004876904530_649500521889172
2321,https://mbasic.facebook.com/100007472923170_1496704597255290
2322,https://mbasic.facebook.com/100003799057921_1481953708607917
2323,https://mbasic.facebook.com/100003799057921_1188861384583819
2324,https://mbasic.facebook.com/100003799057921_1148421675294457
2325,https://mbasic.facebook.com/100003799057921_1134829509987007
2326,https://mbasic.facebook.com/100003799057921_782552268548068
2327,https://mbasic.facebook.com/100003799057921_689864527816843
2328,https://mbasic.facebook.com/100003799057921_684199695049993
2329,https://mbasic.facebook.com/100003799057921_683100195159943
2330,https://mbasic.facebook.com/100003799057921_683083961828233
2331,https://mbasic.facebook.com/100003799057921_681311355338827
2332,https://mbasic.facebook.com/100003799057921_680200332116596
2333,https://mbasic.facebook.com/100003799057921_679235978879698
2334,https://mbasic.facebook.com/100006805266277_1382126202024209
2335,https://mbasic.facebook.com/100001374433769_2653652911357164
2336,https://mbasic.facebook.com/100008318042193_2596888497265060
2337,https://mbasic.facebook.com/100008318042193_2589858684634708
2338,https://mbasic.facebook.com/100008318042193_2556702944616949
2339,https://mbasic.facebook.com/100008318042193_2511788835775027
2340,https://mbasic.facebook.com/100006579663576_2653957271500236
2341,https://mbasic.facebook.com/100008318042193_2459085077712070
2342,https://mbasic.facebook.com/100008318042193_2405486769738568
2343,https://mbasic.facebook.com/100008318042193_2393013200985925
2344,https://mbasic.facebook.com/100008318042193_2367713310182581
2345,https://mbasic.facebook.com/100005955571868_1373642522844254
2346,https://mbasic.facebook.com/100004061748453_449048201907234
2347,https://mbasic.facebook.com/100004061748453_443910465754341
2348,https://mbasic.facebook.com/100004061748453_443633659115355
2349,https://mbasic.facebook.com/100004061748453_440398156105572
2350,https://mbasic.facebook.com/100004061748453_440386546106733
2351,https://mbasic.facebook.com/100004061748453_439945796150808
2352,https://mbasic.facebook.com/100004061748453_438017589676962
2353,https://mbasic.facebook.com/100004061748453_433678266777561
2354,https://mbasic.facebook.com/100004061748453_433676990111022
2355,https://mbasic.facebook.com/100004061748453_433671493444905
2356,https://mbasic.facebook.com/100004061748453_431017780376943
2357,https://mbasic.facebook.com/100004061748453_423215411157180
2358,https://mbasic.facebook.com/100004061748453_421247664687288
2359,https://mbasic.facebook.com/100004061748453_417280701750651
2360,https://mbasic.facebook.com/100004061748453_416737795138275
2361,https://mbasic.facebook.com/100004061748453_415587745253280
2362,https://mbasic.facebook.com/100007472923170_1492997837625966
2363,https://mbasic.facebook.com/100006203258262_2507041539512597
2364,https://mbasic.facebook.com/100007472923170_1461722244086859
2365,https://mbasic.facebook.com/100007472923170_1457476987844718
2366,https://mbasic.facebook.com/100007472923170_1406745969584487
2367,https://mbasic.facebook.com/100007472923170_1406745566251194
2368,https://mbasic.facebook.com/100006203258262_2507037656179652
2369,https://mbasic.facebook.com/100012333278182_864615147292920
2370,https://mbasic.facebook.com/100007472923170_1390988131160271
2371,https://mbasic.facebook.com/100010054892254_314014748943686
2372,https://mbasic.facebook.com/100010054892254_302225100122651
2373,https://mbasic.facebook.com/100010054892254_271332653211896
2374,https://mbasic.facebook.com/100010054892254_265732450438583
2375,https://mbasic.facebook.com/100010054892254_262290630782765
2376,https://mbasic.facebook.com/100010054892254_240312342980594
2377,https://mbasic.facebook.com/100010054892254_229043730774122
2378,https://mbasic.facebook.com/100010054892254_227132307631931
2379,https://mbasic.facebook.com/100010054892254_212876429057519
2380,https://mbasic.facebook.com/100003799057921_679071488896147
2381,https://mbasic.facebook.com/100003799057921_678597058943590
2382,https://mbasic.facebook.com/100003799057921_678535118949784
2383,https://mbasic.facebook.com/100003799057921_673392569464039
2384,https://mbasic.facebook.com/100003799057921_671877779615518
2385,https://mbasic.facebook.com/100003799057921_658307314305898
2386,https://mbasic.facebook.com/100003799057921_656051527864810
2387,https://mbasic.facebook.com/100003799057921_653816094755020
2388,https://mbasic.facebook.com/100003799057921_651307415005888
2389,https://mbasic.facebook.com/100003799057921_649388831864413
2390,https://mbasic.facebook.com/100006579663576_2653901718172458
2391,https://mbasic.facebook.com/100006579663576_2653898608172769
2392,https://mbasic.facebook.com/100006579663576_2653897824839514
2393,https://mbasic.facebook.com/100006579663576_2653896401506323
2394,https://mbasic.facebook.com/100006579663576_2653889361507027
2395,https://mbasic.facebook.com/100003959953605_1733992846742697
2396,https://mbasic.facebook.com/100010641001216_268442983520400
2397,https://mbasic.facebook.com/100003959953605_1721634654645183
2398,https://mbasic.facebook.com/100010641001216_104627656568601
2399,https://mbasic.facebook.com/100010641001216_103850116646355
2400,https://mbasic.facebook.com/100010641001216_102874396743927
2401,https://mbasic.facebook.com/100010641001216_102318950132805
2402,https://mbasic.facebook.com/100010641001216_102317460132954
2403,https://mbasic.facebook.com/100010641001216_102316010133099
2404,https://mbasic.facebook.com/100010641001216_101274806903886
2405,https://mbasic.facebook.com/100010044394738_503277813350361
2406,https://mbasic.facebook.com/100010044394738_502633503414792
2407,https://mbasic.facebook.com/100010044394738_502125766798899
2408,https://mbasic.facebook.com/100010044394738_502124716799004
2409,https://mbasic.facebook.com/100010044394738_501445043533638
2410,https://mbasic.facebook.com/100005955571868_1373641016177738
2411,https://mbasic.facebook.com/100005955571868_1373640802844426
2412,https://mbasic.facebook.com/100005275622091_100814663437721
2413,https://mbasic.facebook.com/100005955571868_1373634499511723
2414,https://mbasic.facebook.com/100011995368850_758696134540225
2415,https://mbasic.facebook.com/100011995368850_757228461353659
2416,https://mbasic.facebook.com/100011995368850_728592877550551
2417,https://mbasic.facebook.com/100011995368850_623795604696946
2418,https://mbasic.facebook.com/100011995368850_623795511363622
2419,https://mbasic.facebook.com/100010424141134_594536664237133
2420,https://mbasic.facebook.com/100006203258262_2506684172881667
2421,https://mbasic.facebook.com/100006203258262_2506637659552985
2422,https://mbasic.facebook.com/100006203258262_2506606322889452
2423,https://mbasic.facebook.com/100007776096420_2541245949477917
2424,https://mbasic.facebook.com/100007776096420_2524064164529429
2425,https://mbasic.facebook.com/100007776096420_2475946416007871
2426,https://mbasic.facebook.com/100006203258262_2501982893351795
2427,https://mbasic.facebook.com/100006203258262_2501964440020307
2428,https://mbasic.facebook.com/100010044394738_498319270512882
2429,https://mbasic.facebook.com/100010044394738_494096250935184
2430,https://mbasic.facebook.com/100006579663576_2653687794860517
2431,https://mbasic.facebook.com/100010044394738_493388987672577
2432,https://mbasic.facebook.com/100017089471441_592925804620397
2433,https://mbasic.facebook.com/100010044394738_492142461130563
2434,https://mbasic.facebook.com/100010044394738_491573877854088
2435,https://mbasic.facebook.com/100017089471441_592876024625375
2436,https://mbasic.facebook.com/100017089471441_592860941293550
2437,https://mbasic.facebook.com/100017089471441_592859701293674
2438,https://mbasic.facebook.com/100017089471441_592857997960511
2439,https://mbasic.facebook.com/100007944126701_2229039044037545
2440,https://mbasic.facebook.com/100003256142579_2652567341528445
2441,https://mbasic.facebook.com/100007944126701_2205312959743487
2442,https://mbasic.facebook.com/100007944126701_2200024343605682
2443,https://mbasic.facebook.com/100005955571868_1373634046178435
2444,https://mbasic.facebook.com/100005955571868_1373631972845309
2445,https://mbasic.facebook.com/100005955571868_1373632369511936
2446,https://mbasic.facebook.com/100016978867549_344841216091838
2447,https://mbasic.facebook.com/100014355930526_301443997010796
2448,https://mbasic.facebook.com/100014355930526_296396987515497
2449,https://mbasic.facebook.com/100014355930526_296396037515592
2450,https://mbasic.facebook.com/100006203258262_2506599042890180
2451,https://mbasic.facebook.com/100005859996210_343925325812798
2452,https://mbasic.facebook.com/100005859996210_343648205840510
2453,https://mbasic.facebook.com/100005859996210_343609309177733
2454,https://mbasic.facebook.com/100005859996210_343406742531323
2455,https://mbasic.facebook.com/100005859996210_343406699197994
2456,https://mbasic.facebook.com/100005859996210_343405939198070
2457,https://mbasic.facebook.com/100005859996210_343202115885119
2458,https://mbasic.facebook.com/100005859996210_343028592569138
2459,https://mbasic.facebook.com/100005859996210_342589565946374
2460,https://mbasic.facebook.com/100004739652888_1403793499788625
2461,https://mbasic.facebook.com/100004739652888_1399619326872709
2462,https://mbasic.facebook.com/100004739652888_1394170277417614
2463,https://mbasic.facebook.com/100004739652888_1387611234740185
2464,https://mbasic.facebook.com/100004739652888_1370174149817227
2465,https://mbasic.facebook.com/100006203258262_2501866680030083
2466,https://mbasic.facebook.com/100006203258262_2501844436698974
2467,https://mbasic.facebook.com/100006203258262_2501842056699212
2468,https://mbasic.facebook.com/100006203258262_2501838393366245
2469,https://mbasic.facebook.com/100006203258262_2501802693369815
2470,https://mbasic.facebook.com/100003256142579_2652363228215523
2471,https://mbasic.facebook.com/100017828890608_568364280434530
2472,https://mbasic.facebook.com/100017828890608_568286863775605
2473,https://mbasic.facebook.com/100008487698696_1513870398905869
2474,https://mbasic.facebook.com/100008487698696_1513812198911689
2475,https://mbasic.facebook.com/100008487698696_1506774376282138
2476,https://mbasic.facebook.com/100008487698696_1505324379760471
2477,https://mbasic.facebook.com/100008487698696_1500446373581605
2478,https://mbasic.facebook.com/100008487698696_1500160196943556
2479,https://mbasic.facebook.com/100008487698696_1499274310365478
2480,https://mbasic.facebook.com/100008487698696_1496375530655356
2481,https://mbasic.facebook.com/100009908686465_383193282020958
2482,https://mbasic.facebook.com/100009908686465_383125495361070
2483,https://mbasic.facebook.com/100009908686465_382474058759547
2484,https://mbasic.facebook.com/100009908686465_382331815440438
2485,https://mbasic.facebook.com/100009908686465_381896392150647
2486,https://mbasic.facebook.com/100009908686465_381378138869139
2487,https://mbasic.facebook.com/100009908686465_381166322223654
2488,https://mbasic.facebook.com/100009908686465_380927978914155
2489,https://mbasic.facebook.com/100009908686465_380909182249368
2490,https://mbasic.facebook.com/100005955571868_1373615102846996
2491,https://mbasic.facebook.com/100005955571868_1373614816180358
2492,https://mbasic.facebook.com/100005955571868_1373614599513713
2493,https://mbasic.facebook.com/100004653811610_100774623420998
2494,https://mbasic.facebook.com/100005955571868_1373614232847083
2495,https://mbasic.facebook.com/100005955571868_1373613736180466
2496,https://mbasic.facebook.com/100004677398192_195916927240886
2497,https://mbasic.facebook.com/100004739652888_1362777337223575
2498,https://mbasic.facebook.com/100004739652888_1340372399464069
2499,https://mbasic.facebook.com/100004739652888_1337716946396281
2500,https://mbasic.facebook.com/100004739652888_1320726338095342
2501,https://mbasic.facebook.com/100006203258262_2506589982891086
2502,https://mbasic.facebook.com/100006203258262_2501457576737660
2503,https://mbasic.facebook.com/100006203258262_2501312293418855
2504,https://mbasic.facebook.com/100006203258262_2501292750087476
2505,https://mbasic.facebook.com/100009908686465_380903362249950
2506,https://mbasic.facebook.com/100009908686465_380443822295904
2507,https://mbasic.facebook.com/100009908686465_379505669056386
2508,https://mbasic.facebook.com/100009908686465_379001485773471
2509,https://mbasic.facebook.com/100009908686465_378996829107270
2510,https://mbasic.facebook.com/100009908686465_378745762465710
2511,https://mbasic.facebook.com/100007434545915_2552413475016446
2512,https://mbasic.facebook.com/100009908686465_378501032490183
2513,https://mbasic.facebook.com/100009908686465_378493612490925
2514,https://mbasic.facebook.com/100009908686465_378048285868791
2515,https://mbasic.facebook.com/100009908686465_377099649296988
2516,https://mbasic.facebook.com/100009908686465_376776312662655
2517,https://mbasic.facebook.com/100009908686465_376252062715080
2518,https://mbasic.facebook.com/100009908686465_375831589423794
2519,https://mbasic.facebook.com/100009908686465_375775286096091
2520,https://mbasic.facebook.com/100006585337394_1703153669914128
2521,https://mbasic.facebook.com/100006585337394_1703152956580866
2522,https://mbasic.facebook.com/100006585337394_1703151569914338
2523,https://mbasic.facebook.com/100006585337394_1703149416581220
2524,https://mbasic.facebook.com/100006585337394_1703148733247955
2525,https://mbasic.facebook.com/100006585337394_1703147989914696
2526,https://mbasic.facebook.com/100006585337394_1703147396581422
2527,https://mbasic.facebook.com/100006585337394_1677352542494241
2528,https://mbasic.facebook.com/100006585337394_1642316159331213
2529,https://mbasic.facebook.com/100005979090650_478161669059799
2530,https://mbasic.facebook.com/100008373936777_2451171828505258
2531,https://mbasic.facebook.com/100010209121513_1092632984420329
2532,https://mbasic.facebook.com/100005979090650_477106692498630
2533,https://mbasic.facebook.com/100010209121513_1091886991161595
2534,https://mbasic.facebook.com/100010209121513_1091755134508114
2535,https://mbasic.facebook.com/100010209121513_1091697254513902
2536,https://mbasic.facebook.com/100010209121513_1088868348130126
2537,https://mbasic.facebook.com/100010209121513_1087589238258037
2538,https://mbasic.facebook.com/100010209121513_1087179278299033
2539,https://mbasic.facebook.com/100004205583668_1251789704971204
2540,https://mbasic.facebook.com/100016055741666_637177876827398
2541,https://mbasic.facebook.com/100004205583668_1168023296681179
2542,https://mbasic.facebook.com/100004205583668_1158071394343036
2543,https://mbasic.facebook.com/100004196886714_1545336418949573
2544,https://mbasic.facebook.com/100009109947393_2419669831679991
2545,https://mbasic.facebook.com/100009109947393_2419653261681648
2546,https://mbasic.facebook.com/100009109947393_2417540055226302
2547,https://mbasic.facebook.com/100006203258262_2501243483425736
2548,https://mbasic.facebook.com/100006203258262_2501234643426620
2549,https://mbasic.facebook.com/100006203258262_2501221233427961
2550,https://mbasic.facebook.com/100006585337394_1642116799351149
2551,https://mbasic.facebook.com/100006585337394_1624992914396871
2552,https://mbasic.facebook.com/100006585337394_1622937017935794
2553,https://mbasic.facebook.com/100006585337394_1590950081134488
2554,https://mbasic.facebook.com/100006585337394_1589398094623020
2555,https://mbasic.facebook.com/100006585337394_1581977925365037
2556,https://mbasic.facebook.com/100007434545915_2552412291683231
2557,https://mbasic.facebook.com/100006585337394_1578154642414032
2558,https://mbasic.facebook.com/100006585337394_1567466746816155
2559,https://mbasic.facebook.com/100006585337394_1566998763529620
2560,https://mbasic.facebook.com/100006585337394_1566997513529745
2561,https://mbasic.facebook.com/100009561642801_1621034168225289
2562,https://mbasic.facebook.com/100009561642801_1620470288281677
2563,https://mbasic.facebook.com/100009561642801_1617452781916761
2564,https://mbasic.facebook.com/100009561642801_1611543285841044
2565,https://mbasic.facebook.com/100009561642801_1611442259184480
2566,https://mbasic.facebook.com/100009561642801_1593207534341286
2567,https://mbasic.facebook.com/100009561642801_1592393104422729
2568,https://mbasic.facebook.com/100009561642801_1592122914449748
2569,https://mbasic.facebook.com/100009561642801_1586070408388332
2570,https://mbasic.facebook.com/100009561642801_1584753435186696
2571,https://mbasic.facebook.com/100009561642801_1584386321890074
2572,https://mbasic.facebook.com/100009561642801_1582606818734691
2573,https://mbasic.facebook.com/100009561642801_1560236970971676
2574,https://mbasic.facebook.com/100009561642801_1556181918043848
2575,https://mbasic.facebook.com/100010618961187_1078794995817789
2576,https://mbasic.facebook.com/100005955571868_1373612942847212
2577,https://mbasic.facebook.com/100010618961187_1077865385910750
2578,https://mbasic.facebook.com/100010618961187_1076742562689699
2579,https://mbasic.facebook.com/100010618961187_1073881592975796
2580,https://mbasic.facebook.com/100010618961187_1073211203042835
2581,https://mbasic.facebook.com/100010618961187_1072812899749332
2582,https://mbasic.facebook.com/100010618961187_1072192683144687
2583,https://mbasic.facebook.com/100005182189341_324446777738059
2584,https://mbasic.facebook.com/100001503986712_3049433191783450
2585,https://mbasic.facebook.com/100015429226740_769531673571133
2586,https://mbasic.facebook.com/100007739762716_2551677798433521
2587,https://mbasic.facebook.com/100007739762716_2551675921767042
2588,https://mbasic.facebook.com/100010309984307_737227219964271
2589,https://mbasic.facebook.com/100010309984307_708713736148953
2590,https://mbasic.facebook.com/100010309984307_707791536241173
2591,https://mbasic.facebook.com/100010309984307_665644850455842
2592,https://mbasic.facebook.com/100010309984307_534763356877326
2593,https://mbasic.facebook.com/100010309984307_534455623574766
2594,https://mbasic.facebook.com/100010309984307_534346253585703
2595,https://mbasic.facebook.com/100010309984307_534284583591870
2596,https://mbasic.facebook.com/100010309984307_528331180853877
2597,https://mbasic.facebook.com/100010309984307_525527817800880
2598,https://mbasic.facebook.com/100010309984307_523164321370563
2599,https://mbasic.facebook.com/100010309984307_522713461415649
2600,https://mbasic.facebook.com/100010309984307_519516705068658
2601,https://mbasic.facebook.com/100010309984307_515426172144378
2602,https://mbasic.facebook.com/100006203258262_2501214616761956
2603,https://mbasic.facebook.com/100006203258262_2501194030097348
2604,https://mbasic.facebook.com/100000256306018_2940237332661448
2605,https://mbasic.facebook.com/100000256306018_2888352051183310
2606,https://mbasic.facebook.com/100000256306018_2590668404285011
2607,https://mbasic.facebook.com/100000256306018_2262623163756205
2608,https://mbasic.facebook.com/100000256306018_2255878481097340
2609,https://mbasic.facebook.com/100000256306018_2199970470021475
2610,https://mbasic.facebook.com/100000256306018_2110397378978785
2611,https://mbasic.facebook.com/100000256306018_2088916087793581
2612,https://mbasic.facebook.com/100000256306018_2079182445433612
2613,https://mbasic.facebook.com/100009561642801_1551068818555158
2614,https://mbasic.facebook.com/100009561642801_1549414448720595
2615,https://mbasic.facebook.com/100009561642801_1548236945505012
2616,https://mbasic.facebook.com/100009561642801_1541772976151409
2617,https://mbasic.facebook.com/100009561642801_1541570359505004
2618,https://mbasic.facebook.com/100009561642801_1540290516299655
2619,https://mbasic.facebook.com/100009561642801_1539898936338813
2620,https://mbasic.facebook.com/100002946085836_2722732377834938
2621,https://mbasic.facebook.com/100002946085836_2716469468461229
2622,https://mbasic.facebook.com/100002946085836_2710338579074318
2623,https://mbasic.facebook.com/100002946085836_2691509614290548
2624,https://mbasic.facebook.com/100002946085836_2690004167774426
2625,https://mbasic.facebook.com/100002946085836_2685582021549974
2626,https://mbasic.facebook.com/100005955571868_1373612689513904
2627,https://mbasic.facebook.com/100012333278182_864644420623326
2628,https://mbasic.facebook.com/100004677398192_195155980650314
2629,https://mbasic.facebook.com/100004677398192_173626109469968
2630,https://mbasic.facebook.com/100004677398192_172658272900085
2631,https://mbasic.facebook.com/100004677398192_164197863746126
2632,https://mbasic.facebook.com/100004677398192_121148884717691
2633,https://mbasic.facebook.com/100004677398192_121147854717794
2634,https://mbasic.facebook.com/100004677398192_119215088244404
2635,https://mbasic.facebook.com/100004677398192_112231358942777
2636,https://mbasic.facebook.com/100008373936777_2522109101411530
2637,https://mbasic.facebook.com/100008373936777_2520920201530420
2638,https://mbasic.facebook.com/100008373936777_2513688912253549
2639,https://mbasic.facebook.com/100008373936777_2509223019366805
2640,https://mbasic.facebook.com/100012352632205_797372757351138
2641,https://mbasic.facebook.com/100003655593259_307627412702443
2642,https://mbasic.facebook.com/100003655593259_299330090198842
2643,https://mbasic.facebook.com/100003655593259_239586486173203
2644,https://mbasic.facebook.com/100003655593259_227496697382182
2645,https://mbasic.facebook.com/100003655593259_226440444154474
2646,https://mbasic.facebook.com/100003655593259_349479618482495
2647,https://mbasic.facebook.com/100003655593259_224200827711769
2648,https://mbasic.facebook.com/100003655593259_102822793219088
2649,https://mbasic.facebook.com/100003655593259_223012254497293
2650,https://mbasic.facebook.com/100003655593259_221701017961750
2651,https://mbasic.facebook.com/100003655593259_139283806219533
2652,https://mbasic.facebook.com/100003655593259_221182848013567
2653,https://mbasic.facebook.com/100003655593259_220850114713507
2654,https://mbasic.facebook.com/100003655593259_220848394713679
2655,https://mbasic.facebook.com/100003655593259_220824698049382
2656,https://mbasic.facebook.com/100003655593259_220824248049427
2657,https://mbasic.facebook.com/100003655593259_220823518049500
2658,https://mbasic.facebook.com/100003655593259_220822894716229
2659,https://mbasic.facebook.com/100000256306018_2060573033961220
2660,https://mbasic.facebook.com/100006086463155_2531239797088878
2661,https://mbasic.facebook.com/100006141160252_1598162810398409
2662,https://mbasic.facebook.com/100006141160252_1382813508600008
2663,https://mbasic.facebook.com/100006086463155_2531230227089835
2664,https://mbasic.facebook.com/100006086463155_2530798497133008
2665,https://mbasic.facebook.com/100006086463155_2530760267136831
2666,https://mbasic.facebook.com/100002946085836_2662669560507887
2667,https://mbasic.facebook.com/100002946085836_2646947288746781
2668,https://mbasic.facebook.com/100007434545915_2552411435016650
2669,https://mbasic.facebook.com/100007434545915_2552408735016920
2670,https://mbasic.facebook.com/100008274705773_2059585750993895
2671,https://mbasic.facebook.com/100007434545915_2552408268350300
2672,https://mbasic.facebook.com/100007434545915_2551853418405785
2673,https://mbasic.facebook.com/100017365693669_547226499199535
2674,https://mbasic.facebook.com/100006059041969_1590505944494692
2675,https://mbasic.facebook.com/100006059041969_1583055411906412
2676,https://mbasic.facebook.com/100005955571868_1373611472847359
2677,https://mbasic.facebook.com/100006059041969_1581208538757766
2678,https://mbasic.facebook.com/100005955571868_1373553672853139
2679,https://mbasic.facebook.com/100006059041969_1574403702771583
2680,https://mbasic.facebook.com/100006059041969_1572709019607718
2681,https://mbasic.facebook.com/100006059041969_1565790006966286
2682,https://mbasic.facebook.com/100006059041969_1555569584654995
2683,https://mbasic.facebook.com/100006059041969_1540374292841191
2684,https://mbasic.facebook.com/100006059041969_1540058596206094
2685,https://mbasic.facebook.com/100006059041969_1539546026257351
2686,https://mbasic.facebook.com/100006059041969_1538383966373557
2687,https://mbasic.facebook.com/100006059041969_1538071313071489
2688,https://mbasic.facebook.com/100006059041969_1500561506822470
2689,https://mbasic.facebook.com/100006059041969_1499785956900025
2690,https://mbasic.facebook.com/100006059041969_1495647653980522
2691,https://mbasic.facebook.com/100011430397592_881430762247929
2692,https://mbasic.facebook.com/100003655593259_407888805946252
2693,https://mbasic.facebook.com/100003655593259_220813794717139
2694,https://mbasic.facebook.com/100003655593259_220813358050516
2695,https://mbasic.facebook.com/100007739762716_2551673871767247
2696,https://mbasic.facebook.com/100003655593259_220784164720102
2697,https://mbasic.facebook.com/100007739762716_2551672215100746
2698,https://mbasic.facebook.com/100017402268439_575856679671069
2699,https://mbasic.facebook.com/100005019002008_1310353135808641
2700,https://mbasic.facebook.com/100005019002008_1128533540657269
2701,https://mbasic.facebook.com/100006086463155_2530748940471297
2702,https://mbasic.facebook.com/100006668319980_2628564060709179
2703,https://mbasic.facebook.com/100006668319980_2628557364043182
2704,https://mbasic.facebook.com/100003179900208_2640704152712222
2705,https://mbasic.facebook.com/100003179900208_2545697382212900
2706,https://mbasic.facebook.com/100003179900208_2126264110822898
2707,https://mbasic.facebook.com/100004960208748_1480626342112692
2708,https://mbasic.facebook.com/100004960208748_1479875125521147
2709,https://mbasic.facebook.com/100004960208748_1478315815677078
2710,https://mbasic.facebook.com/100004960208748_1476446312530695
2711,https://mbasic.facebook.com/100004960208748_1466343160207677
2712,https://mbasic.facebook.com/100004960208748_1459552997553360
2713,https://mbasic.facebook.com/100016053156445_559905361221231
2714,https://mbasic.facebook.com/100016053156445_536633533548414
2715,https://mbasic.facebook.com/100005182189341_324445097738227
2716,https://mbasic.facebook.com/100005182189341_324167354432668
2717,https://mbasic.facebook.com/100006203258262_2507183869498364
2718,https://mbasic.facebook.com/100005182189341_316090918573645
2719,https://mbasic.facebook.com/100005182189341_312105485638855
2720,https://mbasic.facebook.com/100006203258262_2507174292832655
2721,https://mbasic.facebook.com/100006203258262_2507157409501010
2722,https://mbasic.facebook.com/100005182189341_308392872676783
2723,https://mbasic.facebook.com/100009681366273_167127070286671
2724,https://mbasic.facebook.com/100006086463155_2531415350404656
2725,https://mbasic.facebook.com/100004332129721_1625119287642460
2726,https://mbasic.facebook.com/100010255114466_1102330323452128
2727,https://mbasic.facebook.com/100010255114466_1071364156548745
2728,https://mbasic.facebook.com/100010255114466_1033897060295455
2729,https://mbasic.facebook.com/100010255114466_978680092483819
2730,https://mbasic.facebook.com/100010255114466_951026355249193
2731,https://mbasic.facebook.com/100006086463155_2530742153805309
2732,https://mbasic.facebook.com/100006086463155_2530678247145033
2733,https://mbasic.facebook.com/100006086463155_2530675397145318
2734,https://mbasic.facebook.com/100006307205679_1659509034269321
2735,https://mbasic.facebook.com/100006307205679_1634449480108610
2736,https://mbasic.facebook.com/100006307205679_1452287431658150
2737,https://mbasic.facebook.com/100006307205679_1428189184067975
2738,https://mbasic.facebook.com/100001374433769_2727720920617029
2739,https://mbasic.facebook.com/100001374433769_2724639980925123
2740,https://mbasic.facebook.com/100007434545915_2551831935074600
2741,https://mbasic.facebook.com/100016053156445_367167603828342
2742,https://mbasic.facebook.com/100016053156445_367149057163530
2743,https://mbasic.facebook.com/100016053156445_361350514410051
2744,https://mbasic.facebook.com/100016053156445_267453573799746
2745,https://mbasic.facebook.com/100002227650874_2707764962641066
2746,https://mbasic.facebook.com/100002227650874_2695946280489601
2747,https://mbasic.facebook.com/100002227650874_2632320980185465
2748,https://mbasic.facebook.com/100002227650874_2570357933048437
2749,https://mbasic.facebook.com/100002227650874_2505176726233225
2750,https://mbasic.facebook.com/100008373936777_2504744249814682
2751,https://mbasic.facebook.com/100008373936777_2503276816628092
2752,https://mbasic.facebook.com/100008373936777_2502690383353402
2753,https://mbasic.facebook.com/100008373936777_2490949334527507
2754,https://mbasic.facebook.com/100008373936777_2484734541815653
2755,https://mbasic.facebook.com/100008373936777_2482609332028174
2756,https://mbasic.facebook.com/100007210247848_2324620407788278
2757,https://mbasic.facebook.com/100006086463155_2531390530407138
2758,https://mbasic.facebook.com/100014027167465_564372920706942
2759,https://mbasic.facebook.com/100001374433769_2722546811134440
2760,https://mbasic.facebook.com/100001374433769_2706743806048074
2761,https://mbasic.facebook.com/100001374433769_2699738900081898
2762,https://mbasic.facebook.com/100001374433769_2694273210628467
2763,https://mbasic.facebook.com/100001374433769_2684863061569482
2764,https://mbasic.facebook.com/100007033417406_2612124309031991
2765,https://mbasic.facebook.com/100007033417406_2612121649032257
2766,https://mbasic.facebook.com/100002227650874_2437468419670723
2767,https://mbasic.facebook.com/100007033417406_2612115592366196
2768,https://mbasic.facebook.com/100007033417406_2612115235699565
2769,https://mbasic.facebook.com/100004452223248_1453302624828131
2770,https://mbasic.facebook.com/100007033417406_2611964045714684
2771,https://mbasic.facebook.com/100007033417406_2611595305751558
2772,https://mbasic.facebook.com/100004452223248_1359946334163761
2773,https://mbasic.facebook.com/100004452223248_1359900610835000
2774,https://mbasic.facebook.com/100003744637554_1784554805012657
2775,https://mbasic.facebook.com/100014355930526_296386320849897
